Date&Time(UTC),Temperature(Â°C),Humidity(%),Pressure(hPa),Illuminance(lx),Full(RAW),Visible(RAW),Infrared(RAW),,,,
2022-10-19 04:43:02,"24,05","48,5","976,97","0,023598",958,573,385,,,,
2022-10-19 04:43:32,"24,05","48,5","976,96","0,021006",787,490,297,,,,
2022-10-19 04:44:02,"24,05","48,5","976,95","0,022953",891,545,346,,,,
2022-10-19 04:44:32,"24,06","48,5","976,94","0,020979",788,490,298,,,,
2022-10-19 04:45:02,"24,06","48,5","976,93","0,021012",790,491,299,,,,
2022-10-19 04:45:32,"24,05","48,5","976,93","0,0209",791,490,301,,,,
2022-10-19 04:46:02,"24,06","48,5","976,93","0,020867",789,489,300,,,,
2022-10-19 04:46:32,"24,06","48,5","976,94","0,020926",790,490,300,,,,
2022-10-19 04:47:02,"24,05","48,5","976,93",,0,0,0,,,,
2022-10-19 04:47:32,"24,04","48,5","976,93","0,021168",797,495,302,,,,
2022-10-19 04:48:02,"24,04","48,5","976,93","0,021038",789,491,298,,,,
2022-10-19 04:48:32,"24,04","48,5","976,91","0,020947",786,489,297,,,,
2022-10-19 04:49:02,"24,03","48,5","976,91","0,021006",787,490,297,"0,037646",2181,1092,1089
2022-10-19 04:49:32,"24,04","48,5","976,93","0,021006",787,490,297,,,,
2022-10-19 04:50:02,"24,03","48,5","976,92","0,020947",786,489,297,,,,
2022-10-19 04:50:32,"24,02","48,4","976,91","0,020679",780,484,296,,,,
2022-10-19 04:51:02,"24,03","48,4","976,91","0,020652",781,484,297,,,,
2022-10-19 04:51:32,"24,02","48,4","976,91","0,020638",788,486,302,,,,
2022-10-19 04:52:02,"24,02","48,4","976,91","0,020795",795,490,305,,,,
2022-10-19 04:52:32,"24,02","48,4","976,93","0,020906",794,491,303,,,,
2022-10-19 04:53:02,"24,02","48,4","976,92","0,021199",812,500,312,,,,
2022-10-19 04:53:32,"24,01","48,3","976,92","0,020997",797,493,304,,,,
2022-10-19 04:54:02,"24,01","48,3","976,92","0,021141",798,495,303,,,,
2022-10-19 04:54:32,"24,01","48,3","976,94","0,020991",794,492,302,,,,
2022-10-19 04:55:02,"24,01","48,3","976,93","0,021109",796,494,302,,,,
2022-10-19 04:55:32,"24,01","48,3","976,92","0,021199",812,500,312,,,,
2022-10-19 04:56:02,24,"48,3","976,91","0,021259",800,497,303,,,,
2022-10-19 04:56:32,24,"48,3","976,91","0,023507",999,584,415,,,,
2022-10-19 04:57:02,24,"48,3","976,92","0,021265",803,498,305,,,,
2022-10-19 04:57:32,"23,99","48,3","976,9","0,02118",803,497,306,,,,
2022-10-19 04:58:02,"23,99","48,3","976,9","0,021212",805,498,307,,,,
2022-10-19 04:58:32,24,"48,3","976,9","0,02133",807,500,307,,,,
2022-10-19 04:59:02,24,"48,3","976,89","0,021486",814,504,310,,,,
2022-10-19 04:59:32,24,"48,3","976,89","0,021513",813,504,309,,,,
2022-10-19 05:00:02,24,"48,3","976,88","0,022388",838,522,316,,,,
2022-10-19 05:00:32,"23,99","48,2","976,88","0,022356",836,521,315,,,,
2022-10-19 05:01:02,"23,99","48,2","976,87","0,022518",846,526,320,,,,
2022-10-19 05:01:32,24,"48,2","976,88","0,022674",853,530,323,,,,
2022-10-19 05:02:02,24,"48,2","976,9","0,022739",857,532,325,,,,
2022-10-19 05:02:32,24,"48,2","976,9","0,022642",851,529,322,,,,
2022-10-19 05:03:02,"23,99","48,2","976,9","0,022545",845,526,319,,,,
2022-10-19 05:03:32,"23,99","48,2","976,9","0,022701",852,530,322,,,,
2022-10-19 05:04:02,"23,98","48,2","976,9","0,022937",856,534,322,,,,
2022-10-19 05:04:32,"23,98","48,2","976,89","0,0224",844,524,320,,,,
2022-10-19 05:05:02,"23,98","48,2","976,88","0,0224",844,524,320,,,,
2022-10-19 05:05:32,"23,98","48,2","976,88","0,022432",846,525,321,,,,
2022-10-19 05:06:02,"23,98","48,1","976,88","0,022524",849,527,322,,,,
2022-10-19 05:06:32,"23,97","48,1","976,87","0,020997",765,483,282,,,,
2022-10-19 05:07:02,"23,97","48,1","976,88","0,021341",781,492,289,,,,
2022-10-19 05:07:32,"23,97","48,1","976,89","0,021524",787,496,291,,,,
2022-10-19 05:08:02,"23,96","48,1","976,89","0,021556",789,497,292,,,,
2022-10-19 05:08:32,"23,96","48,1","976,89","0,022318",831,519,312,,,,
2022-10-19 05:09:02,"23,96","48,1","976,88","0,021862",800,504,296,,,,
2022-10-19 05:09:32,"23,96","48,1","976,9","0,023167",838,531,307,,,,
2022-10-19 05:10:02,"23,96","48,1","976,89","0,023227",839,532,307,,,,
2022-10-19 05:10:32,"23,96","48,1","976,89","0,023204",843,533,310,,,,
2022-10-19 05:11:02,"23,95","48,1","976,89","0,023172",841,532,309,,,,
2022-10-19 05:11:32,"23,95",48,"976,88","0,023112",840,531,309,,,,
2022-10-19 05:12:02,"23,94","48,1","976,89","0,023362",869,543,326,,,,
2022-10-19 05:12:32,"23,94","48,1","976,88","0,023808",859,545,314,,,,
2022-10-19 05:13:02,"23,94","48,1","976,88","0,028359",979,635,344,,,,
2022-10-19 05:13:32,"23,94",48,"976,87","0,024028",870,551,319,,,,
2022-10-19 05:14:02,"23,94",48,"976,87","0,023936",867,549,318,,,,
2022-10-19 05:14:32,"23,93",48,"976,87","0,025968",923,590,333,,,,
2022-10-19 05:15:02,"23,93",48,"976,88","0,024298",876,556,320,,,,
2022-10-19 05:15:32,"23,93",48,"976,88","0,024418",878,558,320,,,,
2022-10-19 05:16:02,"23,92","48,1","976,87","0,023973",872,551,321,,,,
2022-10-19 05:16:32,"23,92","48,1","976,87","0,023996",868,550,318,,,,
2022-10-19 05:17:02,"23,92",48,"976,86","0,025091",901,573,328,,,,
2022-10-19 05:17:32,"23,92",48,"976,88","0,025182",904,575,329,,,,
2022-10-19 05:18:02,"23,92",48,"976,88","0,025242",905,576,329,,,,
2022-10-19 05:18:32,"23,91",48,"976,86","0,025485",912,581,331,,,,
2022-10-19 05:19:02,"23,9",48,"976,87","0,024481",882,560,322,,,,
2022-10-19 05:19:32,"23,9",48,"976,86","0,024307",882,558,324,,,,
2022-10-19 05:20:02,"23,89",48,"976,86","0,024426",884,560,324,,,,
2022-10-19 05:20:32,"23,89",48,"976,86","0,024101",880,555,325,,,,
2022-10-19 05:21:02,"23,9",48,"976,87","0,023955",879,553,326,,,,
2022-10-19 05:21:32,"23,9",48,"976,88","0,024009",877,553,324,,,,
2022-10-19 05:22:02,"23,89",48,"976,88","0,02411",886,557,329,,,,
2022-10-19 05:22:32,"23,89",48,"976,88","0,024197",886,558,328,,,,
2022-10-19 05:23:02,"23,89",48,"976,87","0,024197",886,558,328,,,,
2022-10-19 05:23:32,"23,89",48,"976,87","0,02443",887,561,326,,,,
2022-10-19 05:24:02,"23,89",48,"976,88","0,024458",886,561,325,,,,
2022-10-19 05:24:32,"23,89",48,"976,88","0,024522",890,563,327,,,,
2022-10-19 05:25:02,"23,89",48,"976,87","0,024435",890,562,328,,,,
2022-10-19 05:25:32,"23,88",48,"976,87","0,025099",907,575,332,,,,
2022-10-19 05:26:02,"23,88",48,"976,87","0,025159",908,576,332,,,,
2022-10-19 05:26:32,"23,88","47,9","976,87","0,02525",911,578,333,,,,
2022-10-19 05:27:02,"23,87",48,"976,89","0,02531",912,579,333,,,,
2022-10-19 05:27:32,"23,87",48,"976,9","0,025406",918,582,336,,,,
2022-10-19 05:28:02,"23,85",48,"976,88","0,025401",915,581,334,,,,
2022-10-19 05:28:32,"23,86","47,9","976,89","0,025585",921,585,336,,,,
2022-10-19 05:29:02,"23,86","47,9","976,89","0,025672",921,586,335,,,,
2022-10-19 05:29:32,"23,85","47,9","976,89","0,025672",921,586,335,,,,
2022-10-19 05:30:02,"23,86","47,9","976,9","0,025768",927,589,338,,,,
2022-10-19 05:30:32,"23,86","47,9","976,89","0,025732",922,587,335,,,,
2022-10-19 05:31:02,"23,87","47,9","976,89","0,026055",945,598,347,,,,
2022-10-19 05:31:32,"23,87",48,"976,88","0,026011",934,594,340,,,,
2022-10-19 05:32:02,"23,87","47,9","976,87","0,026071",935,595,340,,,,
2022-10-19 05:32:32,"23,86","47,9","976,88","0,026138",942,598,344,,,,
2022-10-19 05:33:02,"23,87","47,9","976,88","0,026226",942,599,343,,,,
2022-10-19 05:33:32,"23,86","47,9","976,87","0,026202",946,600,346,,,,
2022-10-19 05:34:02,"23,86","47,9","976,88","0,02717",971,619,352,,,,
2022-10-19 05:34:32,"23,87","47,9","976,89","0,027649",979,627,352,,,,
2022-10-19 05:35:02,"23,87","47,9","976,89","0,033555",1417,831,586,,,,
2022-10-19 05:35:32,"23,86","47,9","976,89","0,028465",1022,650,372,,,,
2022-10-19 05:36:02,"23,86","47,9","976,89","0,028079",995,637,358,,,,
2022-10-19 05:36:32,"23,85","47,9","976,89","0,027984",989,634,355,,,,
2022-10-19 05:37:02,"23,85","47,9","976,89","0,027734",976,627,349,,,,
2022-10-19 05:37:32,"23,84","47,9","976,89","0,027886",980,630,350,,,,
2022-10-19 05:38:02,"23,84","47,9","976,88","0,027712",983,629,354,,,,
2022-10-19 05:38:32,"23,83","47,9","976,89","0,027131",963,616,347,,,,
2022-10-19 05:39:02,"23,84","47,9","976,9","0,026792",950,608,342,,,,
2022-10-19 05:39:32,"23,84","47,9","976,91","0,026701",947,606,341,,,,
2022-10-19 05:40:02,"23,83","47,9","976,91","0,027064",956,613,343,,,,
2022-10-19 05:40:32,"23,83","47,9","976,92","0,026983",962,614,348,,,,
2022-10-19 05:41:02,"23,83","47,9","976,92","0,033882",1137,748,389,,,,
2022-10-19 05:41:32,"23,83","47,9","976,94","0,027709",980,628,352,,,,
2022-10-19 05:42:02,"23,83","47,9","976,93","0,027769",981,629,352,,,,
2022-10-19 05:42:32,"23,82","47,9","976,94","0,027917",982,631,351,,,,
2022-10-19 05:43:02,"23,82","47,9","976,93","0,027646",976,626,350,,,,
2022-10-19 05:43:32,"23,81","47,9","976,92","0,028101",988,635,353,,,,
2022-10-19 05:44:02,"23,81","47,9","976,93","0,027917",982,631,351,,,,
2022-10-19 05:44:32,"23,82","47,9","976,93","0,028433",995,641,354,,,,
2022-10-19 05:45:02,"23,82","47,9","976,93","0,032002",1103,716,387,,,,
2022-10-19 05:45:32,"23,83","47,9","976,94","0,029745",1036,669,367,,,,
2022-10-19 05:46:02,"23,82","47,9","976,94","0,030228",1044,677,367,,,,
2022-10-19 05:46:32,"23,83","47,9","976,93","0,032937",1114,730,384,,,,
2022-10-19 05:47:02,"23,83","47,9","976,94","0,030834",1057,688,369,,,,
2022-10-19 05:47:32,"23,84","47,9","976,94","0,031575",1090,707,383,,,,
2022-10-19 05:48:02,"23,84","47,9","976,93","0,03221",1102,718,384,,,,
2022-10-19 05:48:32,"23,85","47,9","976,92","0,033659",1216,771,445,,,,
2022-10-19 05:49:02,"23,84","47,9","976,91","0,033152",1122,735,387,,,,
2022-10-19 05:49:32,"23,85","47,9","976,91","0,034496",1162,763,399,,,,
2022-10-19 05:50:02,"23,85","47,9","976,9","0,039791",1886,1044,842,,,,
2022-10-19 05:50:32,"23,85","47,9","976,91","0,037396",1235,819,416,,,,
2022-10-19 05:51:02,"23,85","47,9","976,91","0,0381",1236,827,409,,,,
2022-10-19 05:51:32,"23,85","47,9","976,91","0,038499",1241,833,408,,,,
2022-10-19 05:52:02,"23,87","47,9","976,91","0,03816",1243,830,413,,,,
2022-10-19 05:52:32,"23,88","47,9","976,9","0,039906",1288,864,424,,,,
2022-10-19 05:53:02,"23,89","47,9","976,91","0,039354",1288,858,430,,,,
2022-10-19 05:53:32,"23,88","47,8","976,89","0,04099",1561,964,597,,,,
2022-10-19 05:54:02,"23,89","47,8","976,9","0,037671",1235,822,413,,,,
2022-10-19 05:54:32,"23,9","47,8","976,9","0,037273",1224,814,410,,,,
2022-10-19 05:55:02,"23,9","47,8","976,89","0,036757",1229,810,419,,,,
2022-10-19 05:55:32,"23,89","47,8","976,89","0,035929",1196,790,406,,,,
2022-10-19 05:56:02,"23,89","47,8","976,88","0,033973",1137,749,388,,,,
2022-10-19 05:56:32,"23,88","47,7","976,87","0,032629",1100,722,378,,,,
2022-10-19 05:57:02,"23,88","47,7","976,87","0,033338",1263,782,481,,,,
2022-10-19 05:57:32,"23,88","47,7","976,89","0,031729",1097,711,386,,,,
2022-10-19 05:58:02,"23,89","47,7","976,89","0,030926",1060,690,370,,,,
2022-10-19 05:58:32,"23,89","47,6","976,87","0,030749",1063,689,374,,,,
2022-10-19 05:59:02,"23,88","47,6","976,87","0,030373",1039,677,362,,,,
2022-10-19 05:59:32,"23,87","47,6","976,86","0,029651",1030,666,364,,,,
2022-10-19 06:00:02,"23,86","47,6","976,85","0,031353",1073,699,374,,,,
2022-10-19 06:00:32,"23,85","47,5","976,83","0,030511",1062,686,376,,,,
2022-10-19 06:01:02,"23,83","47,5","976,82","0,030173",1049,678,371,,,,
2022-10-19 06:01:32,"23,83","47,5","976,82","0,029774",1035,669,366,,,,
2022-10-19 06:02:02,"23,83","47,5","976,83","0,029407",1023,661,362,,,,
2022-10-19 06:02:32,"23,84","47,5","976,81","0,029712",1059,676,383,,,,
2022-10-19 06:03:02,"23,83","47,5","976,83","0,03039",1107,699,408,,,,
2022-10-19 06:03:32,"23,82","47,5","976,81","0,029786",1123,697,426,,,,
2022-10-19 06:04:02,"23,82","47,5","976,81","0,029811",1043,672,371,,,,
2022-10-19 06:04:32,"23,81","47,5","976,81","0,028768",1005,648,357,,,,
2022-10-19 06:05:02,"23,82","47,5","976,81","0,028527",1045,658,387,,,,
2022-10-19 06:05:32,"23,83","47,5","976,83","0,028537",1051,660,391,,,,
2022-10-19 06:06:02,"23,83","47,5","976,84","0,030233",1078,688,390,,,,
2022-10-19 06:06:32,"23,82","47,5","976,83","0,029374",1068,675,393,,,,
2022-10-19 06:07:02,"23,81","47,5","976,83","0,026799",994,622,372,,,,
2022-10-19 06:07:32,"23,81","47,5","976,85","0,026735",990,620,370,,,,
2022-10-19 06:08:02,"23,8","47,5","976,86","0,025378",919,582,337,,,,
2022-10-19 06:08:32,"23,79","47,4","976,84","0,025099",907,575,332,,,,
2022-10-19 06:09:02,"23,78","47,4","976,85","0,02557",931,588,343,,,,
2022-10-19 06:09:32,"23,79","47,4","976,85","0,026011",934,594,340,,,,
2022-10-19 06:10:02,"23,8","47,4","976,84","0,025983",935,594,341,,,,
2022-10-19 06:10:32,"23,79","47,4","976,84","0,027758",1016,640,376,,,,
2022-10-19 06:11:02,"23,78","47,4","976,83","0,029122",1055,668,387,,,,
2022-10-19 06:11:32,"23,77","47,4","976,82","0,0298",1081,684,397,,,,
2022-10-19 06:12:02,"23,76","47,4","976,82","0,029167",1019,657,362,,,,
2022-10-19 06:12:32,"23,76","47,3","976,81","0,027393",985,626,359,,,,
2022-10-19 06:13:02,"23,77","47,3","976,8","0,027043",963,615,348,,,,
2022-10-19 06:13:32,"23,76","47,3","976,8","0,029909",1052,676,376,,,,
2022-10-19 06:14:02,"23,74","47,4","976,8","0,026065",951,600,351,,,,
2022-10-19 06:14:32,"23,74","47,3","976,78","0,025928",937,594,343,,,,
2022-10-19 06:15:02,"23,73","47,3","976,78","0,02568",927,588,339,,,,
2022-10-19 06:15:32,"23,74","47,3","976,78","0,025557",957,596,361,,,,
2022-10-19 06:16:02,"23,74","47,3","976,78","0,025434",936,588,348,,,,
2022-10-19 06:16:32,"23,74","47,3","976,77","0,025105",929,582,347,,,,
2022-10-19 06:17:02,"23,73","47,3","976,76","0,025003",920,578,342,,,,
2022-10-19 06:17:32,"23,74","47,3","976,77","0,024885",918,576,342,,,,
2022-10-19 06:18:02,"23,73","47,3","976,77","0,024938",932,581,351,,,,
2022-10-19 06:18:32,"23,72","47,3","976,76","0,026101",1001,616,385,,,,
2022-10-19 06:19:02,"23,72","47,3","976,77","0,025671",940,592,348,,,,
2022-10-19 06:19:32,"23,71","47,4","976,77","0,025978",951,599,352,,,,
2022-10-19 06:20:02,"23,72","47,3","976,79","0,025918",950,598,352,,,,
2022-10-19 06:20:32,"23,71","47,3","976,78","0,025676",943,593,350,,,,
2022-10-19 06:21:02,"23,71","47,3","976,79","0,025422",946,591,355,,,,
2022-10-19 06:21:32,"23,71","47,3","976,79","0,026394",958,606,352,,,,
2022-10-19 06:22:02,"23,71","47,4","976,8","0,025396",931,586,345,,,,
2022-10-19 06:22:32,"23,71","47,3","976,79","0,025456",932,587,345,,,,
2022-10-19 06:23:02,"23,71","47,4","976,8","0,030405",1097,696,401,,,,
2022-10-19 06:23:32,"23,7","47,3","976,8","0,025327",956,593,363,,,,
2022-10-19 06:24:02,"23,7","47,3","976,79","0,02552",936,589,347,,,,
2022-10-19 06:24:32,"23,7","47,3","976,77","0,025552",938,590,348,,,,
2022-10-19 06:25:02,"23,7","47,3","976,75","0,026867",1053,641,412,,,,
2022-10-19 06:25:32,"23,7","47,3","976,76","0,028283",1149,687,462,,,,
2022-10-19 06:26:02,"23,69","47,3","976,75","0,056471",4570,1936,2634,,,,
2022-10-19 06:26:32,"23,69","47,3","976,75","0,050963",2667,1405,1262,,,,
2022-10-19 06:27:02,"23,69","47,3","976,75","0,029892",1241,734,507,,,,
2022-10-19 06:27:32,"23,7","47,3","976,75","0,029133",1178,706,472,,,,
2022-10-19 06:28:02,"23,71","47,3","976,74","0,029497",1190,714,476,,,,
2022-10-19 06:28:32,"23,7","47,3","976,74","0,029167",1180,707,473,,,,
2022-10-19 06:29:02,"23,7","47,3","976,73","0,028861",1169,700,469,,,,
2022-10-19 06:29:32,"23,69","47,3","976,73","0,028952",1172,702,470,,,,
2022-10-19 06:30:02,"23,7","47,3","976,72","0,029358",1199,715,484,,,,
2022-10-19 06:30:32,"23,7","47,3","976,72","0,030274",1212,730,482,,,,
tsl2591,"23,7","47,3","976,72","0,029381",1188,712,476,,,,
2022-10-19 06:31:33,"23,7","47,3","976,71","0,033509",1657,898,759,,,,
2022-10-19 06:32:03,"23,7","47,2","976,7","0,033549",1173,756,417,,,,
2022-10-19 06:32:33,"23,69","47,3","976,7","0,028372",1038,654,384,,,,
2022-10-19 06:33:03,"23,7","47,3","976,7","0,028409",1043,656,387,,,,
2022-10-19 06:33:33,"23,68","47,3","976,7","0,028501",1027,652,375,,,,
2022-10-19 06:34:03,"23,67","47,3","976,7","0,02917",1150,698,452,,,,
2022-10-19 06:34:33,"23,67","47,3","976,69","0,032654",1404,816,588,,,,
2022-10-19 06:35:03,"23,67","47,3","976,69","0,028056",1021,645,376,,,,
2022-10-19 06:35:33,"23,66","47,3","976,69","0,028152",1027,648,379,,,,
2022-10-19 06:36:03,"23,67","47,3","976,71","0,034739",1237,790,447,,,,
2022-10-19 06:36:33,"23,68","47,3","976,71","0,028907",1047,663,384,,,,
2022-10-19 06:37:03,"23,68","47,3","976,71","0,029745",1083,684,399,,,,
2022-10-19 06:37:33,"23,68","47,4","976,74","0,030015",1089,689,400,,,,
2022-10-19 06:38:03,"23,69","47,3","976,74","0,030742",1174,724,450,,,,
2022-10-19 06:38:33,"23,69","47,3","976,74","0,03078",1115,706,409,,,,
2022-10-19 06:39:03,"23,69","47,3","976,75","0,031797",1189,741,448,,,,
2022-10-19 06:39:33,"23,7","47,3","976,75","0,030232",1116,700,416,,,,
2022-10-19 06:40:03,"23,7","47,3","976,74","0,031216",1169,728,441,,,,
2022-10-19 06:40:33,"23,69","47,3","976,74","0,031997",1172,738,434,,,,
2022-10-19 06:41:03,"23,69","47,3","976,74","0,036366",1627,927,700,,,,
2022-10-19 06:41:33,"23,68","47,4","976,75","0,03712",1639,940,699,,,,
2022-10-19 06:42:03,"23,69","47,4","976,74","0,033019",1214,763,451,,,,
2022-10-19 06:42:33,"23,69","47,8","976,74","0,033443",1243,777,466,,,,
2022-10-19 06:43:03,"23,7","48,6","976,76","0,03369",1253,783,470,,,,
2022-10-19 06:43:33,"23,7","48,5","976,76","0,034362",1276,798,478,,,,
2022-10-19 06:44:03,"23,71","50,1","976,77","0,03971",1490,927,563,,,,
2022-10-19 06:44:33,"23,72","51,5","976,78","0,035068",1317,819,498,,,,
2022-10-19 06:45:03,"23,73","52,9","976,79","0,035654",1340,833,507,,,,
2022-10-19 06:45:33,"23,87",54,"976,81","0,036655",1412,867,545,,,,
2022-10-19 06:46:03,"24,29","64,2","976,83","0,038387",1505,916,589,,,,
2022-10-19 06:46:33,"24,32","74,3","976,86","0,038513",1487,912,575,,,,
2022-10-19 06:47:03,"24,27","77,1","976,85","0,044551",1730,1058,672,,,,
2022-10-19 06:47:33,"24,24","75,5","976,84","0,04048",1607,972,635,,,,
2022-10-19 06:48:03,"24,21","74,8","976,84","0,041168",1603,979,624,,,,
2022-10-19 06:48:33,"24,37","72,8","976,82","0,042451",1671,1015,656,,,,
2022-10-19 06:49:03,"24,69","68,8","976,81","0,043719",1710,1042,668,,,,
2022-10-19 06:49:33,25,"65,8","976,79","0,044919",1778,1077,701,,,,
2022-10-19 06:50:03,"25,12","65,3","976,78","0,047868",1899,1149,750,,,,
2022-10-19 06:50:33,"25,23","65,1","976,8","0,049799",1991,1200,791,,,,
2022-10-19 06:51:03,"25,36","64,2","976,79","0,050935",2012,1220,792,,,,
2022-10-19 06:51:33,"25,41","63,9","976,79","0,052717",2100,1268,832,,,,
2022-10-19 06:52:03,"25,51",63,"976,78","0,054831",2188,1320,868,,,,
2022-10-19 06:52:33,"25,58","64,1","976,77","0,056416",2274,1365,909,,,,
2022-10-19 06:53:03,"25,6","62,4","976,77","0,059655",2400,1442,958,,,,
2022-10-19 06:53:33,"25,68","61,8","976,76","0,064399",2703,1590,1113,,,,
2022-10-19 06:54:03,"25,83",62,"976,77","0,066207",2669,1602,1067,,,,
2022-10-19 06:54:33,"25,73","62,6","976,76","0,068009",2733,1643,1090,,,,
2022-10-19 06:55:03,"25,65","61,3","976,76","0,070851",2845,1711,1134,,,,
2022-10-19 06:55:33,"25,74","61,2","976,77","0,075208",3076,1833,1243,,,,
2022-10-19 06:56:03,"25,7","61,3","976,77","0,078188",3139,1888,1251,,,,
2022-10-19 06:56:33,"25,77","61,1","976,79","0,081964",3300,1982,1318,,,,
2022-10-19 06:57:03,"25,74","62,1","976,77","0,085715",3462,2076,1386,,,,
2022-10-19 06:57:33,"25,89","60,9","976,77","0,099002",4161,2446,1715,,,,
2022-10-19 06:58:03,"25,99","60,9","976,77","0,094681",3787,2282,1505,,,,
2022-10-19 06:58:33,"26,07","60,7","976,78","0,100964",4017,2427,1590,,,,
2022-10-19 06:59:03,"26,18","60,7","976,76","0,106932",4243,2567,1676,,,,
2022-10-19 06:59:33,"26,21","60,7","976,76","0,113742",4505,2728,1777,,,,
2022-10-19 07:00:03,"26,26","60,7","976,74","0,122816",4859,2944,1915,,,,
2022-10-19 07:00:33,"26,3","60,8","976,72","0,129926",5129,3111,2018,,,,
2022-10-19 07:01:03,"26,22","60,7","976,71","0,13835",5479,3318,2161,,,,
2022-10-19 07:01:33,"26,29","60,8","976,71","0,152315",6259,3721,2538,,,,
2022-10-19 07:02:03,"26,3","60,9","976,69","0,162723",6459,3907,2552,,,,
2022-10-19 07:02:33,"26,28","61,6","976,68","0,177816",7080,4276,2804,,,,
2022-10-19 07:03:03,"26,24","63,1","976,68","0,195066",7784,4696,3088,,,,
2022-10-19 07:03:33,"26,23","63,1","976,68","0,212916",8557,5144,3413,,,,
2022-10-19 07:04:03,"26,3","61,9","976,68","0,229418",9188,5533,3655,,,,
2022-10-19 07:04:33,"26,17","71,3","976,68","0,244646",9797,5900,3897,,,,
2022-10-19 07:05:03,"26,16","67,6","976,67","0,262851",10506,6333,4173,,,,
2022-10-19 07:05:33,"26,18","67,9","976,68","0,283619",11388,6849,4539,,,,
2022-10-19 07:06:03,"26,2","67,6","976,67","0,306148",12226,7373,4853,,,,
2022-10-19 07:06:33,"26,23","67,4","976,66","0,335031",13199,8014,5185,,,,
2022-10-19 07:07:03,"26,24","67,5","976,66","0,360754",14284,8651,5633,,,,
2022-10-19 07:07:33,"26,26","66,6","976,66","0,390678",15424,9355,6069,,,,
2022-10-19 07:08:03,"26,27","66,6","976,66","0,426557",16873,10224,6649,,,,
2022-10-19 07:08:33,"26,28","66,3","976,67","0,467152",18426,11181,7245,,,,
2022-10-19 07:09:03,"26,28","65,4","976,66","0,513725",20208,12279,7929,,,,
2022-10-19 07:09:33,"26,32","64,8","976,67","0,555482",21903,13293,8610,,,,
2022-10-19 07:10:03,"26,31","64,2","976,67","0,598728",22328,13934,8394,,,,
2022-10-19 07:10:33,"26,32","63,1","976,67","0,642435",23983,14959,9024,,,,
2022-10-19 07:11:03,"26,66","61,3","976,68","0,689852",25817,16083,9734,,,,
2022-10-19 07:11:33,"27,16","62,3","976,68","0,742999",28002,17383,10619,,,,
2022-10-19 07:12:03,"27,81","63,5","976,67","0,805928",30405,18865,11540,,,,
2022-10-19 07:12:33,"27,98","63,7","976,64","0,87943",33286,20619,12667,,,,
